id,uwi,latitude,longitude,well_name
2003,JET_2924,46.55486000,56.19806000,2924/9 доб.
2004,JET_2925,46.55343000,56.19537000,G_2925/9 нагн.
2005,JET_2935,46.52372000,56.19335000,#Н/Д
2006,JET_2936,46.52046000,56.19185000,G_2936/17
2007,JET_2937,46.51827000,56.19288000,2937/6
2008,JET_2939,46.55307000,56.20185000,#Н/Д
2009,JET_2940,46.54988000,56.20019000,2940/9
2010,JET_2943,46.53849000,56.20037000,G_2943/12.доб
2011,JET_2944,46.53715000,56.19976000,G_2944/12
2012,JET_2948,46.51910000,56.19669000,#Н/Д
2013,JET_2949,46.55278000,56.20578000,G_2949/9 доб.
2014,JET_2950,46.55068000,56.20708000,#Н/Д
2015,JET_2957,46.55227000,56.20941000,G_2957/9
2016,JET_2959,46.53928588,56.20345065,G_2959/12
2017,JET_2960,46.53901000,56.20714000,G_2960/12
2018,JET_2962,46.53264000,56.20628000,G_2962/12
2019,JET_2964,46.51638000,56.20325000,G_2964/17
2020,JET_2965,46.55184000,56.21287000,G_2965/9
2021,JET_2966,46.54690000,56.21205000,2966/9
2022,JET_2968,46.54221000,56.21079000,G_2968/12
2023,JET_2969,46.53913000,56.21116000,G_2969/12
2024,JET_2970,46.53635000,56.21001000,G_2970/12
2025,JET_2971,46.53226000,56.20940000,G_2971/12
2026,JET_2974,46.52159000,56.20784000,G_2974/17
2027,JET_2975,46.51785000,56.20975000,G_2975/26
2028,JET_2976,46.51529000,56.20884000,G_2976/17 доб.
2029,JET_2977,46.54691000,56.21663000,G_2977/9 доб.
2030,JET_2978,46.54126000,56.21431000,2978/1
2031,JET_2980,46.53663000,56.21407000,G_2980/12
2032,JET_2981,46.53239000,56.21354000,G_2981/12 доб
2033,JET_2982,46.53057000,56.21313675,G_2982/26
2034,JET_2983,46.52203000,56.24354000,G_2983/5
2035,JET_2985,46.51977000,56.21170000,G_2985/26
2036,JET_2986,46.55003000,56.21967000,2986/9
2037,JET_2987,46.54709000,56.21986000,G_2987/9
2038,JET_2988,46.54504000,56.21911000,G_2988/1
2039,JET_2989,46.53792000,56.21659000,G_2989/1 доб.
2040,JET_2992,46.52923000,56.21773000,G_2992/17
2041,JET_2993,46.52290000,56.21585000,#Н/Д
2042,JET_2994,46.51843000,56.21677000,2994/26 доб.
2043,JET_2995,46.54666000,56.22389000,G_2995/1
2044,JET_2998,46.52985000,56.22029000,G_2998/26
2045,JET_2999,46.52731000,56.22004000,G_2999/26
2046,JET_3000,46.52459000,56.21855000,G_3000/26
2047,JET_3001,46.52082000,56.21770000,#Н/Д
2048,JET_3003,46.54646000,56.22678000,G_3003/1
2049,JET_3007,46.53169000,56.22585200,G_3007/1
2050,JET_3008,46.53928000,56.21059000,G_3008/12
2051,JET_3009,46.52774781,56.22374317,G_3009/26 доб
2052,JET_3013,46.52895000,56.22865000,G_3013/26
2053,JET_3018,46.52776000,56.23223000,G_3018/26
2054,JET_3022,46.52459000,56.23561000,G_3022/5
2055,JET_3023,46.52160000,56.23293000,G_3023/5
2056,JET_3024,46.51943000,56.23561000,G_3024/5
2057,JET_3026,46.53974966,56.24007011,G_3026/28. доб
2058,JET_3030,46.52830000,56.23885000,G_3030/5.доб
2059,JET_3031,46.52212000,56.23978000,G_3031/5
2060,JET_3032,46.53761000,56.24415000,G_3032/28.доб
2061,JET_3034,46.52799000,56.24293000,G_3034/5 доб.
2062,JET_3035,46.52586000,56.24352000,#Н/Д
2063,JET_3039,46.52741000,56.24768000,G_3039/5
2064,JET_3042,46.52309000,56.24831000,G_3042/5 доб
2065,JET_3043,46.53468914,56.25512146,G_3043/28
2066,JET_3044,46.53041000,56.25543000,G_3044/28
2067,JET_3047,46.52653000,56.26122000,G_3047/5 доб.
2068,JET_3049,46.51817000,56.20050000,#Н/Д
2069,JET_3050,46.52072000,56.20195000,3050/17
2070,JET_3111,46.54787000,56.10482000,3111/8 нагн.
2071,JET_3128,46.55300948,56.17335487,G_3128/3
2072,JET_3133,46.54263000,56.17438000,3133/22
2073,JET_3134,46.53969000,56.17316000,G_3134/22
2074,JET_3137,46.54713000,56.18099000,G_3137/34
2075,JET_3140,46.53154000,56.22478000,G_3140/1 нагн.
2076,JET_3143,46.54609000,56.19353000,G_3143/19 нагн
2077,JET_3203,46.56363000,56.07113000,G_3203/24
2078,JET_3204,46.55917000,56.06993000,G_3204/13 доб.
2079,JET_3206,46.56211000,56.07558000,G_3206/13
2080,JET_3208,46.56320000,56.08054000,3208/13 нагн.
2081,JET_3210,46.56054000,56.08689000,G_3210/13
2082,JET_3213,46.55841000,56.08720000,G_3213/13 доб.
2083,JET_3218,46.56000000,56.10573000,3218/23
2084,JET_3249,46.54841000,56.13375000,G_3249/14
2085,JET_3255,46.55244000,56.13792000,3255/14. доб
2086,JET_3259,46.54407000,56.13607000,#Н/Д
2087,JET_3262,46.53159000,56.13743000,G_3262/18
2088,JET_3265,46.55186000,56.14211000,G_3265/14
2089,JET_3268,46.54250000,56.14024000,3268/18 нагн.
2090,JET_3273,46.55161000,56.14582000,G_3273/14
2091,JET_3289,46.52982000,56.16302000,G_3289/20 доб.
2092,JET_3292,46.54964000,56.16685000,G_3292/11.
2093,JET_3297,46.53387000,56.16682000,#Н/Д
2094,JET_3301,46.53857344,56.16975916,G_3301/22 доб
2095,JET_3303,46.53082000,56.16907000,G_3303/6
2096,JET_3309,46.53385000,56.17116000,G_3309/6
2097,JET_3310,46.53280471,56.17408889,G_3310/6
2098,JET_3311,46.52845398,56.17442510,G_3311/6
2099,JET_3326,46.53765000,56.19009000,G_3326/19
2100,JET_3327,46.52972958,56.18686979,G_3327/6
2101,JET_3328,46.52696000,56.18955000,G_3328/17
2102,JET_3332,46.55007000,56.19302000,G_3332/9
2103,JET_3333,46.54435000,56.19235000,G_3333/19
2104,JET_3334,46.53938000,56.19186000,G_3334/19
2105,JET_3339,46.54772000,56.19683000,G_3339/9 доб.
2106,JET_3340,46.54206000,56.19795000,G_3340/19
2107,JET_3341,46.53787000,56.19726000,G_3341/19
2108,JET_3348,46.54975000,56.20288000,G_3348/9
2109,JET_3349,46.54389000,56.20327000,G_3349/9 нагн
2110,JET_3355,46.53374000,56.21617000,G_3355/12
2111,JET_3360,46.54246000,56.21746000,G_3360/33
2112,JET_3361,46.53440000,56.21710000,G_3361/1
2113,JET_3362,46.52909000,56.21578000,G_3362/26.доб
2114,JET_3365,46.54238000,56.22334000,G_3365/1 нагн.
2115,JET_3367,46.53723000,56.22145800,G_3367/1
2116,JET_3369,46.52745000,56.22212000,G_3369/26
2117,JET_3374,46.53516000,56.22989000,G_3374/1
2118,JET_3389,46.52727000,56.24988000,G_3389/5
2119,JET_3390,46.52631000,56.25409000,G_3390/5 доб.
2120,JET_4001,46.54590053,56.19407917,G_4001/19
2121,JET_4004,46.54582031,56.16224078,G_4004/22 доб.
2122,JET_4005,46.54832000,56.16465000,G_4005/11
2123,JET_4006,46.54388475,56.16476092,4006/22
2124,JET_4007,46.54221000,56.16717000,G_4007/22
2125,JET_4008,46.54632278,56.17735879,G_4008/34
2126,JET_4009,46.55115000,56.20188000,G_4009/9
2127,JET_4010,46.54386000,56.20652000,G_4010/12 доб
2128,JET_4011,46.54047279,56.19950177,G_4011/19 доб.
2129,JET_4013,46.53531000,56.20981000,G_4013/12
2130,JET_4014,46.53851000,56.22397000,G_4014/1
2131,JET_4015,46.54042000,56.22781000,G_4015/28
2132,JET_4016,46.53368000,56.22434000,G_4016/1
2133,JET_4017,46.54003524,56.23141010,G_4017/1 нагн.
2134,JET_4018,46.55278256,56.17901830,G_4018/3
2135,JET_4019,46.56312000,56.08935000,G_4019/16
2136,JET_4020,46.55000605,56.19576561,G_4020/9
2137,JET_4023,46.54519918,56.16541871,4023/22
2138,JET_4024,46.53413000,56.16844000,G_4024/20
2139,JET_4025,46.53049000,56.17959000,G_4025/6.доб
2140,JET_4027,46.53151000,56.26939000,4027/28
2141,JET_4028,,,G_4028/16
2142,JET_4030,46.55201095,56.19247013,G_4030/9
2143,JET_4031,46.53926657,56.23458320,4031/28 доб.
2144,JET_4032,46.56008000,56.09834000,G_4032/16 доб.
2145,JET_4033,46.55750000,56.09834000,G_4033/25
2146,JET_4034,46.50000000,56.00000000,4034/25
2147,JET_4035,46.50000000,56.00000000,G_4035/8.доб
2148,JET_4036,,,G_4036/23
2149,JET_4037,46.56455853,56.08896569,G_4037/16
2150,JET_4038,46.54690000,56.12149000,4038/27
2151,JET_4040,46.54895120,56.12764555,G_4040/21 
2152,JET_4042,46.53289244,56.20660088,G_4042/12
2153,JET_4046,46.55027755,56.15508265,G_4046/11 доб.
2154,JET_4047,46.54883000,56.15922000,G_4047/11
2155,JET_4050,46.56459445,56.08832184,G_4050/13 нагн.
2156,JET_4052,46.53333572,56.15909292,G_4052/20. нагн
2157,JET_4054,46.53113924,56.19196684,G_4054/6
2158,JET_4055,46.54902101,56.19244052,G_4055/9
2159,JET_4056,46.54723696,56.18725614,G_4056/19
2160,JET_4058,,,4058/12 нагн.
2161,JET_4059,46.54376468,56.21230005,G_4059/9 доб.
2162,JET_4060,46.55153759,56.13974819,G_4060/14
2163,JET_4061,46.53409000,56.23023600,G_4061/1
2164,JET_4062,46.54542999,56.17345534,4062/22
2165,JET_4064,,,G_4064/16
2166,JET_4065,46.53412000,56.22094100,G_4065/1
2167,JET_4066,46.56409000,56.09439000,G_4066/16
2168,JET_4069,46.54028170,56.17066099,G_4069/22
2169,JET_4070,,,G_4070/23
2170,JET_4071,46.55419000,56.12565000,G_4071/2
2171,JET_4077,46.56239931,56.09712804,4077/16
2172,JET_4079,46.52503474,56.15900660,4079/20
2173,JET_4082,46.52741437,56.23556658,#Н/Д
2174,JET_4083,46.52901000,56.17518000,G_4083/6
2175,JET_4086,46.54029308,56.16353186,G_4086/22
2176,JET_4088,46.55157214,56.18460253,G_4088/9
2177,JET_4089,46.54590133,56.19818393,G_4089/9
2178,JET_4093,46.54849368,56.19145936,G_4093/9.нагн.
2179,JET_4098,46.53986702,56.16606486,G_4098/22
2180,JET_4100,46.53523000,56.19827000,G_4100/19
2181,JET_4101,46.55299181,56.14700272,4101/14
2182,JET_4102,46.54893422,56.21199529,G_4102/9 нагн.
2183,JET_4105,46.53758167,56.20459223,G_4105/12
2184,JET_4107,46.53354000,56.22910000,G_4107/1
2185,JET_4108,46.52480000,56.22473000,G_4108/26
2186,JET_4109,46.55672431,56.17896866,4109/3
2187,JET_4110,46.53628000,56.25025000,G_4110/28
2188,JET_4111,46.53503000,56.25248000,G_4111/28
2189,JET_4113,46.52569000,56.24322000,G_4113/5
2190,JET_4114,46.56036000,56.06721000,G_4114/13
2191,JET_4118,46.56015000,56.07606000,4118/13 доб.
2192,JET_4120,46.53132000,56.14717000,G_4120/7
2193,JET_4122,46.55628000,56.10789000,4122/23
2194,JET_4130,46.53446000,56.15119000,G_4130/7
2195,JET_4131,46.53893733,56.14477838,G_4131/18
2196,JET_4134,46.55164000,56.16971000,G_4134/3 доб.
2197,JET_4137,46.54794000,56.19420000,G_4137/9
2198,JET_4139,46.53154000,56.15359000,G_4139/7
2199,JET_4142,46.52861973,56.18853273,G_4142/6
2200,JET_4148,46.55264000,56.17414000,G_4148/3
2201,JET_4151,46.53237812,56.24090875,G_4151/28
2202,JET_4156,46.55762000,56.06870000,G_4156/13 доб.
2203,JET_4157,46.55849000,56.07302000,G_4157/13
2204,JET_4161,46.56654000,56.08654000,G_4161/16
2205,JET_4166,46.56084000,56.07133000,4166/13 доб.
2206,JET_4168,46.56799586,56.08379022,4168/16
2207,JET_4169,46.55704000,56.08172000,G_4169/13
2208,JET_4170,46.55874000,56.08865000,G_4170/13
2209,JET_4174,46.56624191,56.09168252,#Н/Д
2210,JET_4186,46.54989000,56.12112000,G_4186/27 нагн.
2211,JET_4187,46.54507000,56.12477000,G_4187/15 доб.
2212,JET_4188,46.53788343,56.22913055,4188/1
2213,JET_4189,46.55802879,56.14951175,G_4189/11
2214,JET_4191,46.50000000,56.00000000,G_4191/14
2215,JET_4195,46.55713000,56.14056000,G_4195/14
2216,JET_4204,46.55210176,56.17598503,4204/3
2217,JET_4206,46.54334045,56.16743854,G_4206/22
2218,JET_4208,46.53865000,56.17106000,4208/22
2219,JET_4210,46.53396144,56.16363962,G_4210/20 доб.
2220,JET_4212,46.53286296,56.17918692,G_4212/6
2221,JET_4213,46.52971000,56.18518000,G_4213/6
2222,JET_4214,46.53219952,56.19057545,4214/17
2223,JET_4215,46.53052000,56.20234000,G_4215/17
2224,JET_4217,46.54175000,56.20243000,4217/9
2225,JET_4218,46.54674028,56.19832887,G_4218/9
2226,JET_4219,46.55641000,56.18876000,G_4219/3 нагн.
2227,JET_4223,46.54112000,56.22363000,G_4223/1
2228,JET_4225,46.53724421,56.22164760,G_4225/1 доб.
2229,JET_4227,46.53130000,56.15937000,G_4227/20 доб.
2230,JET_4228,46.52996000,56.21524000,G_4228/26
2231,JET_4229,46.52708000,56.20845000,G_4229/17 доб
2232,JET_4231,46.52847127,56.22342380,G_4231/26
2233,JET_4233,46.54455373,56.22344878,G_4233/1. нагн
2234,JET_4234,46.53148000,56.22415900,G_4234/1
2235,JET_4235,46.54055056,56.22838545,G_4235/28
2236,JET_4236,46.53199000,56.22935700,G_4236/1
2237,JET_4237,46.53548000,56.22763500,G_4237/1
2238,JET_4238,46.53410000,56.23173000,G_4238/1
2239,JET_4240,46.52903530,56.19545565,G_4240/17 доб.
2240,JET_4243,46.55463401,56.13393061,G_4243/21
2241,JET_4245,46.53982000,56.15452000,G_4245/10
2242,JET_4246,46.54463000,56.16490000,G_4246/22
2243,JET_4248,46.54317474,56.18407075,G_4248/34
2244,JET_4249,46.53981591,56.18456649,G_4249/34
2245,JET_4250,46.54152000,56.18950000,G_4250/19
2246,JET_4251,46.55777000,56.13992000,4251/14
2247,JET_4253,46.54548313,56.19042354,G_4253/19
2248,JET_4254,46.50000000,56.00000000,G_4254/2
2249,JET_4255,46.55052000,56.13849000,G_4255/14
2250,JET_4258,46.54557521,56.14869465,G_4258/11
2251,JET_4259,46.55351000,56.15522000,G_4259/11
2252,JET_4260,46.54966000,56.16067000,G_4260/11
2253,JET_4261,46.52886000,56.16310000,G_4261/20
2254,JET_4265,46.53265000,56.18662000,4265/6
2255,JET_4267,46.52748000,56.19388000,G_4267/17
2256,JET_4268,46.55095000,56.18464000,G_4268/9
2257,JET_4273,46.52423368,56.21227999,G_4273/26
2258,JET_4275,46.52649000,56.24925000,G_4275/5
2259,JET_4283,46.54921000,56.15689000,4283/11
2260,JET_4289,46.54258491,56.17617174,4289/12 доб.
2261,JET_4294,46.53632000,56.19429000,4294/19
2262,JET_4296,46.53197232,56.21315916,4296/12
2263,JET_4302,46.55691237,56.18589325,G_4302/3
2264,JET_4304,46.54460301,56.17685439,#Н/Д
2265,JET_4305,46.56043000,56.06417000,G_4305/13
2266,JET_4306,46.55829000,56.07108000,G_4306/13
2267,JET_4307,46.56073000,56.09625000,G_4307/16
2268,JET_4308,46.56605000,56.10359000,G_4308/16
2269,JET_4309,46.55797000,56.10987000,G_4309/23
2270,JET_4310,46.56327000,56.11542000,G_4310/23
2271,JET_4311,46.54803000,56.09952000,G_4311/8
2272,JET_4313,46.54379933,56.19493402,G_4313/19
2273,JET_4314,46.55030000,56.13496000,G_4314/14
2274,JET_4315,46.54806000,56.14162000,G_4315/14
2275,JET_4316,46.53573000,56.14271000,G_4316/18
2276,JET_4317,,,4317/28 доб.
2277,JET_4318,,,G_4318/5
2278,JET_4319,46.53111411,56.18875255,4319/6
2279,JET_4320,46.52744162,56.25038192,G_4320/28
2280,JET_4322,46.53692682,56.20537545,G_4322/12
2281,JET_4323,46.53988152,56.17997942,4323/3
2282,JET_4324,46.53274898,56.23856350,G_4324/28
2283,JET_4325,46.54007000,56.17340000,G_4325/22
2284,JET_4326,46.53803720,56.23779566,G_4326/28.доб
2285,JET_4327,46.53370488,56.26846200,G_4327/28
2286,JET_4329,46.55409000,56.16382000,4329/3
2287,JET_4330,46.53442234,56.24945291,G_4330/28.доб
2288,JET_4331,46.53559000,56.21768900,G_4331/1 доб.
2289,JET_4332,46.53123000,56.23338700,G_4332/1 доб.
2290,JET_4333,46.53601000,56.22736000,G_4333/1
2291,JET_4334,46.56487000,56.10995000,4334/23
2292,JET_4335,46.52386443,56.18569106,G_4335/6
2293,JET_4336,46.55250000,56.11159000,4336/25
2294,JET_4338,46.52103668,56.18704856,4338/6
2295,JET_4339,46.52144000,56.20261000,G_4339/17
2296,JET_4340,46.52394000,56.19813000,G_4340/17
2297,JET_4342,46.55691588,56.06655490,4342/13
2298,JET_4343,46.53870000,56.22784000,G_4343/1
2299,JET_4344,46.53331757,56.23445776,G_4344/28 нагн.
2300,JET_4349,46.52904466,56.22833886,4349/26 нагн.
2301,JET_4350,46.55934034,56.06155669,G_4350/6
2302,JET_4351,46.54227212,56.12905421,4351/15
2303,JET_4352,46.53296000,56.14347000,G_4352/18
2304,JET_4354,46.53708164,56.16920068,G_4354/28
2305,JET_4355,46.54311000,56.17190000,G_4355/22
2306,JET_4356,46.55143265,56.14960159,G_4356/32
2307,JET_4357,46.54310000,56.22109000,G_4357/33
2308,JET_4360,46.56515456,56.12111397,4360/16 нагн.
2309,JET_4362,46.54655615,56.15299836,G_4362/10
2310,JET_4364,46.54610582,56.17299268,G_4364/22
2311,JET_4365,46.52849535,56.23458221,G_4365/5
2312,JET_4366,46.56308000,56.09578000,G_4366/16
2313,JET_4367,46.53360000,56.14693000,4367/7
2314,JET_4368,46.55974611,56.07897897,G_4368/13
2315,JET_4370,46.54888000,56.13412000,4370/14
2316,JET_4371,46.54261965,56.16247662,4371/3
2317,JET_4372,46.55899622,56.14321245,G_4372/14
2318,JET_4377,46.53757639,56.17360369,G_4377/22
2319,JET_4380,46.55699000,56.10182000,G_4380/25
2320,JET_4381,46.56555000,56.07928000,4381/13
2321,JET_4382,46.56631000,56.08332000,G_4382/16
2322,JET_4383,46.55410000,56.10807000,4383/25
2323,JET_4384,46.55537000,56.12227000,G_4384/29
2324,JET_4385,46.52803000,56.18974000,4385/17
2325,JET_4386,46.52709000,56.19949000,4386/17
2326,JET_4387,46.55020423,56.19805434,4387/9 нагн.
2327,JET_4388,46.55248506,56.18719815,4388/3 нагн.
2328,JET_4389,46.56515456,56.12111397,4389/2
2329,JET_4391,46.56168000,56.07317000,G_4391/13
2330,JET_4392,46.50000000,56.00000000,G_4392/25
2331,JET_4393,46.50000000,56.00000000,G_4393/13
2332,JET_4394,46.50000000,56.00000000,G_4394/25
2333,JET_4395,46.54408516,56.19531520,4395/19
2334,JET_4396,,,G_4396/28
2335,JET_4397,46.53500993,56.26928373,4397/28
2336,JET_4398,,,4398/5
2337,JET_4400,46.55218000,56.13550000,G_4400/21
2338,JET_4401,46.53083682,56.18858628,G_4401/6
2339,JET_4402,46.55466735,56.18279247,G_4402/3
2340,JET_4403,46.54073000,56.12799000,G_4403/15
2341,JET_4404,46.56205000,56.08746000,G_4404/13 доб./гор.
2342,JET_4405,46.54423282,56.20547930,G_4405/9
2343,JET_4406,46.54312000,56.22582000,G_4406/1
2344,JET_4407,46.53758000,56.13928000,G_4407/18
2345,JET_4408,46.55127106,56.20549581,G_4408/9
2346,JET_4409,46.52877673,56.20311801,G_4409/17.Горизонтальная.доб
2347,JET_4410,46.54915000,56.12205000,G_4410/27
2348,JET_4411,46.53002375,56.20264797,G_4411/17
2349,JET_4412,46.54657000,56.18282000,G_4412/3
2350,JET_4414,46.55724000,56.14580000,G_4414/14
2351,JET_4416,46.53025718,56.23762419,G_4416/28 доб./гориз.
2352,JET_4417,46.54853560,56.17078086,G_4417/3
2353,JET_4418,46.54154273,56.12719197,G_4418/15
2354,JET_4419,46.54938219,56.16808723,G_4419/3 доб.
2355,JET_4420,46.53312565,56.20330342,G_4420/12
2356,JET_4421,46.55329000,56.09248000,G_4421/13
2357,JET_4423,46.55947000,56.09862000,G_4423/16.Горизонтальная
2358,JET_4424,46.52822754,56.23270885,4424/26
2359,JET_4425,46.52894605,56.22615486,G_4425/26
2360,JET_4427,46.53783000,56.16612000,4427/22
2361,JET_4434,46.55368000,56.08060000,4434/13
2362,JET_4435,46.55339000,56.08689000,4435/13
2363,JET_4437,46.55195174,56.16677560,G_4437/3 доб.(гор.)
2364,JET_4439,46.52150000,56.19329000,G_4439/17
2365,JET_4440,46.51893300,56.19855642,G_4440/21
2366,JET_4442,46.55096968,56.19484970,G_4442/9
2367,JET_4444,46.52558982,56.19237574,G_4444/17
2368,JET_4446,46.54148518,56.17935704,G_4446/19
2369,JET_4447,46.52879481,56.22934332,G_4447/26 
2370,JET_4453,46.53982360,56.20452538,G_4453/12
2371,JET_4458,46.54551321,56.20781869,G_4458/12
2372,JET_4459,46.55778000,56.13787000,G_4459/2 доб./гориз.
2373,JET_4461,46.54764000,56.14988000,G_4461/32 горизонтальная
2374,JET_4462,46.52916556,56.22383715,4462/26 доб.(гориз.)
2375,JET_4463,46.54703795,56.21850314,G_4463/33. Горизонтальная
2376,JET_4464,46.54402590,56.22442847,G_4464/1 доб.
2377,JET_4465,46.56330000,56.07373000,4465/13
2378,JET_4466,46.56162000,56.08773000,4466/13
2379,JET_4468,46.53206284,56.24446821,G_4468/28
2380,JET_4472,46.54221241,56.21643964,G_4472/1
2381,JET_4476,46.52861092,56.18007590,G_4476/6
2382,JET_4477,46.52825000,56.20351000,G_4477/17
2383,JET_4478,46.53335000,56.14178000,G_4478/18
2384,JET_4482,46.54102000,56.21678200,G_4482/1.Горизонтальная.доб
2385,JET_4484,46.53185000,56.22175300,4484/1 доб.(гориз.)
2386,JET_4485,46.52663514,56.21290673,G_4485/26
2387,JET_4488,46.54293379,56.21595823,G_4488/1 доб./гор.
2388,JET_4490,46.55855450,56.10218694,G_4490/16.Горизонтальная.
2389,JET_4492,46.55973000,56.14903000,4492/14
2390,JET_4493,46.53624000,56.13092000,G_4493/15
2391,JET_4495,46.53386990,56.14574213,G_4495/18
2392,JET_4498,46.54763339,56.22334475,G_4498/33 горизонтальная
2393,JET_4501,46.55427000,56.14824000,G_4501/14
2394,JET_4502,46.55704000,56.12883000,G_4502/2
2395,JET_4503,46.54522000,56.22035000,G_4503/33
2396,JET_4508,46.53591026,56.23142068,G_4508/28
2397,JET_4509,46.52445765,56.24888384,4509/5
2398,JET_4511,46.52272740,56.23278240,G_4511/5
2399,JET_4513,46.53906629,56.19587365,G_4513/19
2400,JET_4514,46.54222081,56.20206150,G_4514/12
2401,JET_4516,46.54849368,56.19145936,G_4516/9
2402,JET_4519,46.50000000,56.00000000,G_4519/18
2403,JET_4520,46.53656591,56.45413508,G_4520/1 доб/гориз.
2404,JET_4525,46.54581897,56.19085246,4525/9 доб./гориз.
2405,JET_4531,46.53170278,56.21953613,4531/1
2406,JET_4533,46.00000000,56.00000000,G_4533/10
2407,JET_4534,46.53861562,56.16561093,G_4534/22
2408,JET_4535,46.53925331,56.20408260,G_4535/12
2409,JET_4536,46.54638728,56.18100960,G_4536/34
2410,JET_4542,46.52867975,56.20711018,4542/17
2411,JET_4544,46.55617070,56.18521845,G_4544/3
2412,JET_4548,46.55189490,56.14838525,G_4548/32
2413,JET_4550,46.54366215,56.21602236,G_4550/33
2414,JET_4553,46.53908796,56.21823170,G_4553/1.Горизонтальный
2416,JET_4556,46.52966706,56.19062398,G_4556/6
2417,JET_4557,46.50000000,56.00000000,G_4557/18
2418,JET_4558,46.54578127,56.19181861,4558/9
2419,JET_4566,46.53101145,56.17692412,G_4566/6
2420,JET_4568,46.53415079,56.23845845,G_4568/1
2421,JET_4570,46.55654002,56.13386982,G_4570/21
2422,JET_4700,46.50000000,56.00000000,4700/13
2423,JET_4701,46.50000000,56.00000000,G_4701/13
2424,JET_4702,46.56182111,56.09217379,4702/16 доб.
2425,JET_4703,46.54573417,56.09963909,4703/8
2426,JET_4704,46.56374841,56.09875788,4704/16
2427,JET_4705,46.50000000,56.00000000,G_4705/15
2428,JET_4706,46.50000000,56.00000000,G_4706/2
2429,JET_4707,46.50000000,56.00000000,G_4707/2 доб.
2430,JET_4710,46.52390318,56.20492232,4710/17
2431,JET_4711,46.53369000,56.23023010,G_4711/1
2432,JET_4712,46.53132588,56.19032050,4712/6
2433,JET_4713,46.50000000,56.00000000,G_4713/133
2434,JET_4714,46.50000000,56.00000000,G_4714/13
2435,JET_4715,,,4715/7
2436,JET_4716,46.50000000,56.00000000,G_4716/11
2437,JET_4717,46.53143863,56.17237601,4717/20
2438,JET_4718,,,G_4718/17
2439,JET_4719,46.50000000,56.00000000,G_4719/25
2440,JET_4722,46.54508487,56.16124010,G_4722/22
2441,JET_4726,46.54578964,56.20967223,4726/12
2442,JET_4731,46.53042032,56.21182135,G_4731/26
2443,JET_4732,46.56097700,56.15087100,G_4732/13
2444,JET_4734,46.53813376,56.20648750,G_4734/12
2445,JET_4740,46.56227521,56.12914458,G_4740/2
2446,JET_4741,46.55929061,56.15428819,G_4741/11
2447,JET_4742,46.52830347,56.19369750,4742/17 доб.
2448,JET_4743,46.54929107,56.18806132,4743/9
2449,JET_4744,46.54016174,56.17189853,G_4744/22
2450,JET_4745,46.52922729,56.22449464,G_4745/26
2451,JET_4746,46.54677139,56.20885018,G_4746/33
2452,JET_4747,46.55501997,56.13692867,G_4747/21
2453,JET_4748,46.53707898,56.23037565,G_4748/28
2454,JET_4749,46.52449614,56.17165427,G_4749/6
2455,JET_4750,46.52089577,56.23994305,G_4750/5 доб.
2456,JET_4751,46.52987535,56.24039046,G_4751/28
2457,JET_4752,46.52533106,56.23261772,G_4752/5
2458,JET_4753,46.50000000,56.00000000,G_4753/15
2459,JET_4754,46.52861176,56.13890343,G_4754/18
2460,JET_4755,,,G_4755/7 доб.
2461,JET_4756,,,G_4756/18
2462,JET_4757,46.52983942,56.13501287,G_4757/18
2463,JET_4758,46.55491257,56.15050148,G_4758/11
2464,JET_4759,46.55753586,56.08516908,4759/13 доб.
2465,JET_4760,46.50000000,56.00000000,G_4760/23
2466,JET_4761,46.55658610,56.07502304,4761/13
2467,JET_4762,46.55081582,56.15987071,4762/11 доб.
2468,JET_4763,46.54601087,56.18700836,G_4763/34
2469,JET_4764,,,G_4764/16
2470,JET_4765,46.50000000,56.00000000,G_4765/13
2471,JET_4766,46.55967809,56.07972877,G_4766/13
2472,JET_4767,46.54222147,56.14468671,G_4767/32
2473,JET_4768,46.54364196,56.19927122,G_4768/9
2474,JET_4769,46.52670209,56.19128090,4769/9
2475,JET_4770,46.53659000,56.22545000,G_4770/1 доб.
2476,JET_4771,46.56046399,56.12266791,G_4771/2
2477,JET_4772,46.53239000,56.21825800,G_4772/1
2478,JET_4773,46.54765810,56.17493507,G_4773/34
2479,JET_4774,46.52902604,56.22754146,G_4774/26
2480,JET_4775,46.54356146,56.18300457,G_4775/34
2481,JET_4776,46.56541032,56.09533826,G_4776/16
2482,JET_4777,46.54857666,56.20701501,G_4777/9
2483,JET_4779,46.55165204,56.15244061,G_4779/11
2485,JET_4781,46.50000000,56.00000000,G_4781/27
2486,JET_4782,46.54927490,56.14397970,G_4782/34
2487,JET_4783,46.50000000,56.00000000,G_4783/21
2488,JET_4784,46.54215496,56.20429971,G_4784/12
2489,JET_4785,46.52827534,56.23594376,G_4785/5 доб.
2490,JET_4786,46.53665908,56.23189145,G_4786/28
2491,JET_4787,46.53726000,56.22956000,G_4787/1
2492,JET_4788,46.53924236,56.13928090,4788/13
2493,JET_4789,46.50000000,56.00000000,4789/14 доб.
2494,JET_4790,46.55133820,56.14811790,G_4790/11
2495,JET_4791,46.55187788,56.13686293,4791/21 доб.
2496,JET_4792,46.53717894,56.21382225,G_4792/12
2497,JET_4793,46.53989000,56.21548900,G_4793/1
2498,JET_4794,46.52857479,56.21236964,4794/26 доб.
